  237 0 1  -0.294518   1.027178  -1.137680   0.877652   1.830536   1.693297  -1.206341   1.656496  -3.078368  -0.918366
  238 1 0   3.918312   7.411804   6.876319   9.382895   9.795439  -0.998575   1.942371  -0.131997   0.456951   0.172667
  239 1 0  -3.085530   4.532794   3.717803   0.529974   3.905860   2.486762   3.631465   2.162841   1.449393   0.624934
  240 0 1   4.503398   5.719062   4.596576   0.202476   5.072108   3.106450   2.441653   4.741874   4.300817  -2.206321
  241 1 0   4.480140   1.010602   8.599062   9.147497   7.131554   1.868971   0.914121   1.819537   1.569382   2.855090
  242 1 1   4.601564   4.524557   2.709263   4.854449  10.019491   0.741752  -0.171205  -2.541477  -0.504899   0.330639
  243 0 1   0.076513   0.950197   1.268636   0.220516   0.783234   2.332597   1.856952   3.414087   2.547918   1.409458
  244 0 0   4.926334   6.146669   7.058645   8.556908  12.297589  -1.242044   0.226539  -1.158949   2.114858  -0.785139
  245 1 1  10.447984   9.097686   4.815687  10.387071   3.426685  -2.649406  -4.075909   0.817496  -3.055794  -1.796795
  246 0 0   0.923449  -1.858601  -0.936290  -4.522534  -6.565330   0.696823   2.907717   1.413637   2.579609   0.322559
  247 0 1   3.119635   1.653472  -4.665077  -4.843843  -2.063716   0.101668  -1.169025   0.795863  -0.170843  -2.208402
  248 0 1   6.242135   3.285832   2.702207  -2.688436  -3.510804   1.663683   2.821910   2.259392   2.341067   0.566003
  249 1 1   9.212480   6.579888   7.448234   5.959751   4.082062   0.333287   2.763452   2.695054   2.997736  -0.646053
  250 0 1   2.018851   1.825383   6.776719   7.308226  13.312351   2.756022   1.190475   1.912732   5.455590   5.285675
